Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AreaFrontageRatio,AreaLivRatio,StoneArea,GLQBsmtArea,TotalSF,TotalPorchSF,HouseAge,TotalRoomsAboveGrade,TotalBath,OverallScore,OverallCondition,BuiltEqualRemod,HasAlley,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,NeighborhoodGrouped,TotalSF_OverallScore
1493,20,RL,39.0,15410,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,126.0,GLQ,859.0,223.0,1208.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,1974.0,Fin,2.0,461.0,TA,TA,Y,296,0,186,0,0,0,None,GdPrv,None,0,4,2010,WD,Abnorml,395.12820512820514,7.882352941176471,0.0,859.0,2702.0,482,8,9.0,3.0,12,-0.5,0,0,0,0,1,1,1,1,32424.0
1494,60,RL,85.0,13143,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,Gd,TA,PConc,Gd,TA,No,LwQ,250.0,GLQ,981.0,0.0,1231.0,GasA,Ex,Y,SBrkr,1251,1098,0,2349,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,762.0,TA,TA,Y,32,130,0,0,0,0,None,None,None,0,6,2010,WD,Normal,154.6235294117647,6.529061102831594,0.0,981.0,3580.0,162,17,11.5,3.5,13,1.0,1,0,0,1,1,1,1,4,46540.0
1495,60,RL,88.0,11134,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1129.0,Unf,0.0,261.0,1390.0,GasA,Ex,Y,SBrkr,1402,823,0,2225,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1992.0,RFn,3.0,713.0,TA,TA,Y,198,30,0,0,0,0,None,None,None,0,6,2010,WD,Normal,126.52272727272727,5.2643026004728135,0.0,1129.0,3615.0,228,17,9.5,3.5,13,1.0,0,0,0,1,1,1,1,4,46995.0
1496,120,FV,25.0,4835,Pave,None,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1298.0,Unf,0.0,190.0,1488.0,GasA,Ex,Y,SBrkr,1488,0,0,1488,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,506.0,TA,TA,Y,168,50,0,0,0,0,None,None,None,0,3,2010,WD,Normal,193.4,2.424774322968907,0.0,1298.0,2976.0,218,5,8.0,3.0,12,1.0,0,0,0,0,1,1,1,3,35712.0
1497,160,FV,39.0,3515,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,840,0,1680,0.0,0.0,2,1,2,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2.0,588.0,TA,TA,Y,0,111,0,0,0,0,None,None,None,0,1,2010,WD,Normal,90.12820512820512,2.461484593837535,0.0,0.0,2520.0,111,6,5.5,2.5,12,1.0,1,1,0,1,1,1,0,3,30240.0
1498,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,None,0,4,2010,ConLD,Normal,107.16666666666667,2.9768518518518516,0.0,280.0,1800.0,172,6,6.5,2.5,12,1.0,1,1,0,1,1,1,0,3,21600.0
1499,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,None,0,2,2010,WD,Normal,106.0,2.3555555555555556,0.0,368.0,1800.0,172,5,6.5,3.5,12,1.0,0,1,0,1,1,1,0,3,21600.0
1500,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,376.0,Unf,0.0,224.0,600.0,GasA,Ex,Y,SBrkr,600,636,0,1236,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,None,None,None,0,5,2010,WD,Normal,106.0,2.3555555555555556,0.0,376.0,1836.0,166,5,6.5,3.5,11,1.0,1,1,0,1,1,1,0,3,20196.0
1501,160,FV,84.0,2980,Pave,None,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159.0,Gd,TA,PConc,Gd,TA,No,GLQ,466.0,Unf,0.0,290.0,756.0,GasA,Ex,Y,SBrkr,756,756,0,1512,1.0,0.0,2,1,2,1,Gd,5,Typ,0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,5,2010,WD,Normal,35.476190476190474,2.491638795986622,0.0,466.0,2268.0,32,10,7.5,3.5,11,1.0,1,0,0,1,1,1,0,3,24948.0
1502,160,FV,65.0,2403,Pave,None,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,286.0,530.0,GasA,Ex,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Attchd,2003.0,RFn,2.0,496.0,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,6,2010,WD,Normal,36.96923076923077,2.3421052631578947,0.0,244.0,1610.0,50,7,6.5,2.5,12,1.0,1,0,0,1,1,1,0,3,19320.0
1503,20,FV,57.0,12853,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,2010,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,Po,No,GLQ,1032.0,Unf,0.0,610.0,1642.0,GasA,Ex,Y,SBrkr,1418,0,0,1418,1.0,0.0,1,1,1,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,3.0,852.0,TA,TA,Y,160,192,0,224,0,0,None,None,None,0,4,2010,New,Partial,225.49122807017545,5.662114537444934,0.0,1032.0,3060.0,576,0,7.5,2.5,13,1.0,1,1,0,0,1,1,1,3,39780.0
1504,60,FV,68.0,7379,Pave,None,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,484.0,Unf,0.0,491.0,975.0,GasA,Ex,Y,SBrkr,975,873,0,1848,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,592.0,TA,TA,Y,280,184,0,0,0,0,None,None,None,0,4,2010,WD,Normal,108.51470588235294,4.708998085513721,0.0,484.0,2823.0,464,10,9.5,3.5,13,1.0,1,0,0,1,1,1,1,3,36699.0
1505,20,FV,80.0,8000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,659.0,1492.0,GasA,Ex,Y,SBrkr,1492,0,0,1492,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,596.0,TA,TA,Y,277,137,0,0,0,0,None,None,None,0,4,2010,WD,Normal,100.0,3.8314176245210727,0.0,833.0,2984.0,414,8,8.0,3.0,12,1.0,1,0,0,0,1,1,1,3,35808.0
1506,20,RL,80.0,10456,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829,0,0,1829,1.0,0.0,2,0,4,1,TA,8,Typ,0,None,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,0,76,0,0,0,0,None,None,None,0,5,2010,WD,Normal,130.7,4.423011844331641,0.0,506.0,3658.0,76,43,10.0,3.0,12,1.0,1,0,0,0,1,1,0,2,43896.0
1507,60,RL,80.0,10791,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137.0,Unf,0.0,143.0,1280.0,GasA,Ex,Y,SBrkr,1280,1215,0,2495,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,660.0,TA,TA,Y,224,32,0,0,0,0,None,None,None,0,3,2010,WD,Normal,134.8875,5.562371134020618,0.0,1137.0,3775.0,256,17,11.5,3.5,11,1.0,1,0,0,1,1,1,1,2,41525.0
1508,50,RL,80.0,18837,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,687.0,LwQ,46.0,491.0,1224.0,GasA,TA,Y,SBrkr,1287,604,0,1891,0.0,1.0,3,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,678.0,TA,TA,Y,0,69,0,0,0,0,None,None,None,0,4,2010,WD,Normal,235.4625,9.586259541984733,0.0,0.0,3115.0,69,32,10.0,3.5,11,1.0,1,0,0,1,1,1,1,2,34265.0
1509,60,RL,80.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,386.0,715.0,GasA,TA,Y,SBrkr,930,715,0,1645,0.0,0.0,1,2,4,1,TA,7,Typ,0,None,Attchd,1971.0,RFn,2.0,441.0,TA,TA,Y,0,78,0,0,0,0,None,GdWo,None,0,6,2010,WD,Normal,120.0,7.00218818380744,0.0,0.0,2360.0,78,39,9.0,2.0,12,1.0,1,0,0,1,1,1,0,2,28320.0
1510,20,RL,80.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,698.0,Unf,0.0,534.0,1232.0,GasA,TA,Y,SBrkr,1232,0,0,1232,1.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2.0,490.0,TA,TA,Y,0,224,0,0,0,0,None,None,None,0,4,2010,WD,Normal,120.0,5.574912891986063,0.0,0.0,2464.0,224,44,7.5,2.5,10,1.0,1,0,0,0,1,1,0,1,24640.0
1511,20,RL,90.0,9900,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1059.0,Unf,0.0,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,2.0,504.0,TA,TA,Y,0,0,120,0,0,0,None,None,None,0,4,2010,ConLD,Normal,110.0,5.779334500875657,0.0,0.0,2418.0,120,44,7.0,2.0,10,1.0,1,0,0,0,1,1,0,1,24180.0
1512,20,RL,88.0,9680,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,0.0,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,0,1510,1.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1967.0,RFn,2.0,517.0,TA,TA,Y,0,40,0,0,204,0,None,GdPrv,None,0,4,2010,WD,Normal,110.0,4.775530340404539,0.0,0.0,3020.0,244,43,8.0,3.0,11,1.0,1,0,0,0,1,1,0,1,33220.0
1513,80,RL,72.0,10600,Pave,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1131,644,0,1775,0.0,0.0,2,0,3,1,TA,8,Typ,0,None,Attchd,1964.0,Unf,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,None,0,5,2010,COD,Family,147.22222222222223,6.579764121663563,0.0,0.0,2308.0,172,46,10.0,2.0,11,1.0,1,1,0,1,1,1,0,1,25388.0
1514,90,RL,98.0,13260,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,1500.0,Unf,0.0,228.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,6,2,TA,10,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,1,2010,Oth,Abnorml,135.30612244897958,7.673611111111111,0.0,0.0,3456.0,0,9,12.0,4.0,11,1.0,0,0,0,0,0,1,0,1,38016.0
1515,50,RL,68.0,9724,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,0.0,470.0,1140.0,GasA,Gd,Y,SBrkr,1929,532,0,2461,0.0,0.0,2,0,3,1,TA,7,Min2,2,Gd,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,3,2010,WD,Normal,143.0,4.175182481751825,0.0,0.0,3601.0,0,8,9.0,2.0,12,1.0,0,0,0,1,1,1,1,1,43212.0
1516,50,RL,120.0,17360,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,482.0,782.0,GasA,TA,Y,SBrkr,1019,537,0,1556,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,470.0,TA,TA,Y,0,0,150,0,0,0,None,None,None,0,1,2010,WD,Normal,144.66666666666666,11.658831430490261,340.0,0.0,2338.0,150,60,8.0,2.0,12,-0.5,0,0,0,1,1,1,1,1,28056.0
1517,85,RL,75.0,11380,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,1966.0,Unf,1.0,315.0,TA,TA,Y,238,0,0,0,0,0,None,None,Shed,1500,1,2010,WD,Normal,151.73333333333332,7.886347886347886,0.0,944.0,2208.0,238,2,6.0,2.0,14,1.0,0,0,0,0,1,1,1,1,30912.0
1518,90,RL,70.0,8267,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1604.0,1604.0,GasA,TA,Y,SBrkr,1604,0,0,1604,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1958.0,Unf,2.0,576.0,TA,TA,Y,42,0,0,0,0,0,None,None,None,0,3,2010,WD,Normal,118.1,3.7922018348623854,0.0,0.0,3208.0,42,52,10.0,2.0,10,-0.5,1,0,0,0,1,1,0,1,32080.0
1519,20,RL,70.0,8197,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,0,1480,1.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2.0,620.0,TA,TA,Y,252,73,0,0,0,0,None,MnPrv,Shed,300,2,2010,WD,Normal,117.1,3.9033333333333333,0.0,1188.0,2960.0,325,1,9.0,3.0,12,1.0,0,0,0,0,1,1,0,1,35520.0
1520,20,RL,72.0,8050,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,856.0,Rec,162.0,125.0,1143.0,GasA,TA,Y,SBrkr,1143,0,0,1143,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,5,2010,WD,Normal,111.80555555555556,5.54789800137836,0.0,0.0,2286.0,0,51,7.0,2.0,10,1.0,1,0,0,0,1,1,0,1,22860.0
1521,20,RL,87.0,10725,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,0.0,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,0,1206,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,21,0,0,0,0,None,None,None,0,5,2010,WD,Normal,123.27586206896552,7.065217391304348,0.0,0.0,2412.0,21,51,7.0,1.0,10,1.0,1,0,0,0,1,1,0,1,24120.0
1522,20,RL,80.0,10032,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,734.0,Unf,0.0,510.0,1244.0,GasA,Ex,Y,SBrkr,1580,0,0,1580,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1956.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,160,0,None,GdWo,None,0,6,2010,WD,Normal,125.4,4.966336633663366,432.0,0.0,2824.0,188,51,7.5,2.5,11,1.0,1,0,0,0,1,1,1,1,31064.0
1523,50,RL,60.0,8382,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1956.0,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2010,WD,Normal,139.7,7.654794520547945,0.0,0.0,2169.0,0,54,6.0,1.0,9,1.0,1,0,0,1,1,1,0,1,19521.0
1524,20,RL,60.0,10950,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,339.0,Unf,0.0,525.0,864.0,GasA,TA,Y,SBrkr,1064,0,0,1064,0.0,1.0,1,0,2,1,Fa,4,Typ,0,None,Detchd,1952.0,Unf,1.0,318.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,182.5,7.923299565846599,0.0,0.0,1928.0,0,58,5.0,1.5,12,1.0,1,0,0,0,1,1,0,1,23136.0
1525,20,RL,119.0,10895,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1955.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,0,0,None,GdWo,None,0,6,2010,WD,Normal,91.5546218487395,8.531714956930305,0.0,0.0,1944.0,205,55,6.0,1.0,11,1.0,1,0,0,0,1,1,0,1,21384.0
1526,190,RL,70.0,13587,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,532.0,Unf,0.0,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Abnorml,194.1,10.85223642172524,0.0,0.0,1976.0,0,52,6.0,2.0,10,1.0,1,0,0,0,1,1,0,1,19760.0
1527,30,RL,65.0,7898,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1989.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,121.50769230769231,4.754966887417218,0.0,0.0,1561.0,0,16,5.0,1.5,11,1.0,0,0,0,0,1,1,0,1,17171.0
1528,50,RL,60.0,8064,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816.0,GasA,TA,Y,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,None,GdWo,None,0,5,2010,WD,Normal,134.4,7.357664233576642,0.0,0.0,2040.0,414,6,6.0,2.0,14,-0.5,0,0,0,1,1,1,0,1,28560.0
1529,20,RL,81.0,7635,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,LwQ,350.0,237.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1175,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,1960.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,94.25925925925925,4.602169981916817,0.0,0.0,2350.0,0,50,7.5,1.5,11,1.0,1,0,0,0,1,1,0,1,25850.0
1530,20,RL,80.0,9760,Pave,None,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,0,None,None,None,0,5,2010,WD,Normal,122.0,5.3188010899182565,0.0,0.0,2790.0,1010,26,8.0,2.0,13,1.0,0,0,0,0,1,1,1,1,36270.0
1531,50,RM,60.0,4800,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,0.0,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,0,1844,1.0,0.0,1,0,3,1,TA,9,Min2,2,Gd,Basment,1900.0,Unf,1.0,240.0,TA,TA,Y,84,0,0,0,0,0,None,None,None,0,1,2010,COD,Abnorml,80.0,3.435934144595562,0.0,0.0,2553.0,84,56,10.0,2.0,9,1.0,0,0,0,1,1,1,1,1,22977.0
